primary_key,address,neighborhood,geocoded_address,lat,lng,place_id,raw_url,maps_url
2556,"R ERNESTO RODRIGUES, LT. C",CONDADO ANTIGO,,,,,,
2557,"R DAMIAO PERES, LT. 96",TELHEIRAS NORTE,"R. Damião Peres 96, 2870 Montijo, Portugal",38.7033476,-8.9551091,EitSLiBEYW1pw6NvIFBlcmVzIDk2LCAyODcwIE1vbnRpam8sIFBvcnR1Z2FsIjASLgoUChIJeezDThI5GQ0RZyaicSHPaK8QYCoUChIJX0Z7DRM5GQ0R7d0I-3GOxHw,https://maps.googleapis.com/maps/api/geocode/json?address=R%20DAMIAO%20PERES%2C%20LT.%2096&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7033476,-8.9551091"
2558,"R DAMIAO PERES, LT. 116",TELHEIRAS NORTE,"R. Damião Peres 116, 2870 Montijo, Portugal",38.7035041,-8.9549921,EixSLiBEYW1pw6NvIFBlcmVzIDExNiwgMjg3MCBNb250aWpvLCBQb3J0dWdhbCIwEi4KFAoSCXnsw04SORkNEWcmonEhz2ivEHQqFAoSCV9Gew0TORkNEe3dCPtxjsR8,https://maps.googleapis.com/maps/api/geocode/json?address=R%20DAMIAO%20PERES%2C%20LT.%20116&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7035041,-8.9549921"
2559,"R DAMIAO PERES, LT. 192",TELHEIRAS NORTE,"R. Damião Peres, 192 - Rocha, São Gonçalo - RJ, 24420-610, Brazil",-22.8377783,-43.0367932,ChIJW5hxc5WamQARUGiwcD3ymaI,https://maps.googleapis.com/maps/api/geocode/json?address=R%20DAMIAO%20PERES%2C%20LT.%20192&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=-22.8377783,-43.0367932"
2560,"R DAMIAO PERES, LT. 200",TELHEIRAS NORTE,"R. Prof. Damião Peres 200, 1600 Lisboa, Portugal",38.7634551,-9.1696146,EjFSLiBQcm9mLiBEYW1pw6NvIFBlcmVzIDIwMCwgMTYwMCBMaXNib2EsIFBvcnR1Z2FsIjESLwoUChIJV8vIyMIyGQ0RuVOZ4aF_xOcQyAEqFAoSCR9QMpTCMhkNESmKc7ptnRvU,https://maps.googleapis.com/maps/api/geocode/json?address=R%20DAMIAO%20PERES%2C%20LT.%20200&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7634551,-9.1696146"
2561,"R DAMIAO PERES, LT. 118",TELHEIRAS NORTE,"R. Damião Peres 118, 2870 Montijo, Portugal",38.7035201,-8.9549802,EixSLiBEYW1pw6NvIFBlcmVzIDExOCwgMjg3MCBNb250aWpvLCBQb3J0dWdhbCIwEi4KFAoSCXnsw04SORkNEWcmonEhz2ivEHYqFAoSCV9Gew0TORkNEe3dCPtxjsR8,https://maps.googleapis.com/maps/api/geocode/json?address=R%20DAMIAO%20PERES%2C%20LT.%20118&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7035201,-8.9549802"
2562,"R DAMIAO PERES, LT. 136",TELHEIRAS NORTE,"R. Damião Peres 136, 2870 Montijo, Portugal",38.703616,-8.9549085,EixSLiBEYW1pw6NvIFBlcmVzIDEzNiwgMjg3MCBNb250aWpvLCBQb3J0dWdhbCIxEi8KFAoSCXnsw04SORkNEWcmonEhz2ivEIgBKhQKEglfRnsNEzkZDRHt3Qj7cY7EfA,https://maps.googleapis.com/maps/api/geocode/json?address=R%20DAMIAO%20PERES%2C%20LT.%20136&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.703616,-8.9549085"
2563,"R RIO ALVA, LT. 9",PADRE CRUZ,"R. Rio Alva, 9 - Santo Antonio, Duque de Caxias - RJ, 25041-430, Brazil",-22.735575,-43.3260926,EkdSLiBSaW8gQWx2YSwgOSAtIFNhbnRvIEFudG9uaW8sIER1cXVlIGRlIENheGlhcyAtIFJKLCAyNTA0MS00MzAsIEJyYXppbCIwEi4KFAoSCX_LPOkmcJkAEXBQ2WrMVm6eEAkqFAoSCecGADEhcJkAEVpO-QQl572g,https://maps.googleapis.com/maps/api/geocode/json?address=R%20RIO%20ALVA%2C%20LT.%209&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=-22.735575,-43.3260926"
2564,"R RIO SABOR, LT. 79",PADRE CRUZ,"R. do Rio Sabor 79, 1600-830 Lisboa, Portugal",38.7726935,-9.188439,ChIJCxjqabUyGQ0RP9Harpl4Xzk,https://maps.googleapis.com/maps/api/geocode/json?address=R%20RIO%20SABOR%2C%20LT.%2079&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7726935,-9.188438999999999"
2565,"R SOUSA BASTOS, LT. 13",CONDADO ANTIGO,"R. Sousa Bastos 13, 1950-306 Lisboa, Portugal",38.7475749,-9.107973,Ei1SLiBTb3VzYSBCYXN0b3MgMTMsIDE5NTAtMzA2IExpc2JvYSwgUG9ydHVnYWwiMBIuChQKEgmxCwu80DMZDREF6_c5K1eQVRANKhQKEgnJpR--0DMZDRFhoqtXxL_XLQ,https://maps.googleapis.com/maps/api/geocode/json?address=R%20SOUSA%20BASTOS%2C%20LT.%2013&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7475749,-9.107973"
2566,"R SOUSA BASTOS, LT. 15",CONDADO ANTIGO,"R. Sousa Bastos 15, 1950-306 Lisboa, Portugal",38.7476926,-9.1076401,ChIJS7C5utAzGQ0R_UgmfKXMwj0,https://maps.googleapis.com/maps/api/geocode/json?address=R%20SOUSA%20BASTOS%2C%20LT.%2015&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7476926,-9.1076401"
2567,"R DAMIAO PERES, LT. 218",TELHEIRAS NORTE,"R. Prof. Damião Peres 218, 1600-658 Lisboa, Portugal",38.763777,-9.1698599,ChIJKdDUkcwzGQ0RvAShJ9K7eHI,https://maps.googleapis.com/maps/api/geocode/json?address=R%20DAMIAO%20PERES%2C%20LT.%20218&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.763777,-9.169859899999999"
2568,"R DAMIAO PERES, LT. 236",TELHEIRAS NORTE,"R. Prof. Damião Peres 236, 1600 Lisboa, Portugal",38.7635902,-9.1702296,ChIJOeSS2cIyGQ0R5K6QdogoM3Q,https://maps.googleapis.com/maps/api/geocode/json?address=R%20DAMIAO%20PERES%2C%20LT.%20236&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7635902,-9.170229599999999"
2569,"R DAMIAO PERES, LT. 156",TELHEIRAS NORTE,"R. Prof. Damião Peres 156, 1600-609 Lisboa, Portugal",38.7634227,-9.1688363,EjVSLiBQcm9mLiBEYW1pw6NvIFBlcmVzIDE1NiwgMTYwMC02MDkgTGlzYm9hLCBQb3J0dWdhbCIxEi8KFAoSCXlOGLHCMhkNEb_8tWqGcqM7EJwBKhQKEgkfUDKUwjIZDREpinO6bZ0b1A,https://maps.googleapis.com/maps/api/geocode/json?address=R%20DAMIAO%20PERES%2C%20LT.%20156&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7634227,-9.168836299999999"
2570,"R DAMIAO PERES, LT. 166",TELHEIRAS NORTE,"R. Prof. Damião Peres 166, 1600-609 Lisboa, Portugal",38.7637677,-9.1688475,ChIJB7ZkbogzGQ0R3T0VKsQOVJM,https://maps.googleapis.com/maps/api/geocode/json?address=R%20DAMIAO%20PERES%2C%20LT.%20166&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7637677,-9.1688475"
2571,"R XAVIER MAGALHAES, LT. 19",CONDADO ANTIGO,"R. Xavier de Magalhães 19, 1950-303 Lisboa, Portugal",38.7479415,-9.1085079,ChIJgcvErtIzGQ0RwrsBjUPOj2I,https://maps.googleapis.com/maps/api/geocode/json?address=R%20XAVIER%20MAGALHAES%2C%20LT.%2019&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7479415,-9.1085079"
2572,"R CAPITAO-MOR LOPES SEQUEIRA, LT. 7",CONDADO ZONA I,"R. Capitão-Mor Lopes Sequeira 7, 1950-211 Lisboa, Portugal",38.7541227,-9.1087371,ChIJlSXDpNMzGQ0Rr6ZUkoB3uSA,https://maps.googleapis.com/maps/api/geocode/json?address=R%20CAPITAO-MOR%20LOPES%20SEQUEIRA%2C%20LT.%207&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7541227,-9.108737099999999"
2573,"R PROF QUEIROZ VELOSO, LT. 140",TELHEIRAS NORTE,"R. Prof. Queiroz Veloso 140, 1600 Lisboa, Portugal",38.7639969,-9.1692663,ChIJF5fpwMIyGQ0R0dB72OeAQkM,https://maps.googleapis.com/maps/api/geocode/json?address=R%20PROF%20QUEIROZ%20VELOSO%2C%20LT.%20140&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7639969,-9.1692663"
2574,"R PROF QUEIROZ VELOSO, LT. 152",TELHEIRAS NORTE,"R. Prof. Queiroz Veloso 152, 1600-609 Lisboa, Portugal",38.7636205,-9.168737,ChIJrdwJusIyGQ0R_Sj6UNIxKFs,https://maps.googleapis.com/maps/api/geocode/json?address=R%20PROF%20QUEIROZ%20VELOSO%2C%20LT.%20152&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.76362049999999,-9.168737"
2575,"R CAPITAO-MOR LOPES SEQUEIRA, LT. A",CONDADO ZONA I,"R. Capitão-Mor Lopes Sequeira, 1950-211 Lisboa, Portugal",38.75439,-9.108755,ChIJ3eaDptMzGQ0R1OW-Q7YOLV4,https://maps.googleapis.com/maps/api/geocode/json?address=R%20CAPITAO-MOR%20LOPES%20SEQUEIRA%2C%20LT.%20A&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.75439,-9.108755"
2576,"R TOMAS ALCAIDE, LT. 47",CONDADO ZONA I,"R. Tomás Alcaide 47, 1950-005 Lisboa, Portugal",38.7545073,-9.1124215,ChIJY8Yth80zGQ0Rt-87GMg0Js0,https://maps.googleapis.com/maps/api/geocode/json?address=R%20TOMAS%20ALCAIDE%2C%20LT.%2047&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7545073,-9.1124215"
2577,"R PROF QUEIROZ VELOSO, LT. 162",TELHEIRAS NORTE,"R. Prof. Queiroz Veloso 162, 1600-609 Lisboa, Portugal",38.7636987,-9.1688709,ChIJXSO4ucIyGQ0RH85h9r74tQg,https://maps.googleapis.com/maps/api/geocode/json?address=R%20PROF%20QUEIROZ%20VELOSO%2C%20LT.%20162&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7636987,-9.1688709"
2578,"R PROF QUEIROZ VELOSO, LT. 228",TELHEIRAS NORTE,"R. Prof. Queiroz Veloso 228, 1600-600 Lisboa, Portugal",38.7642039,-9.1703795,ChIJ2cVl4MIyGQ0R5tyniZASchs,https://maps.googleapis.com/maps/api/geocode/json?address=R%20PROF%20QUEIROZ%20VELOSO%2C%20LT.%20228&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7642039,-9.1703795"
2579,"R TOMAS ALCAIDE, LT. 48",CONDADO ZONA I,"R. Tomás Alcaide 48, 1950-263 Lisboa, Portugal",38.7545711,-9.1118463,ChIJF7pUgdIzGQ0R3iXyz37LQys,https://maps.googleapis.com/maps/api/geocode/json?address=R%20TOMAS%20ALCAIDE%2C%20LT.%2048&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7545711,-9.1118463"
2580,"R LUIS CRISTINO SILVA, LT. 204",LOIOS,"R. Luís Cristino da Silva 204, 1950-219 Lisboa, Portugal",38.7577027,-9.1267605,ChIJwYUCG0syGQ0RNd-aDR_4ROA,https://maps.googleapis.com/maps/api/geocode/json?address=R%20LUIS%20CRISTINO%20SILVA%2C%20LT.%20204&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7577027,-9.126760500000001"
2581,"R PROF QUEIROZ VELOSO, LT. 238",TELHEIRAS NORTE,"R. Prof. Queiroz Veloso 238, 1600-600 Lisboa, Portugal",38.7644264,-9.1702935,ChIJDS1v4cIyGQ0RHq-GAExmsUw,https://maps.googleapis.com/maps/api/geocode/json?address=R%20PROF%20QUEIROZ%20VELOSO%2C%20LT.%20238&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7644264,-9.1702935"
2582,"R PROF QUEIROZ VELOSO, LT. 244",TELHEIRAS NORTE,"R. Prof. Queiroz Veloso 244, 1600-600 Lisboa, Portugal",38.764239,-9.170611,ChIJJ-rGH8MyGQ0RBjX6Dxfdz1Q,https://maps.googleapis.com/maps/api/geocode/json?address=R%20PROF%20QUEIROZ%20VELOSO%2C%20LT.%20244&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.764239,-9.170611"
2583,"R DAMIAO PERES, LT. 168",TELHEIRAS NORTE,"R. Prof. Damião Peres 168, 1600-609 Lisboa, Portugal",38.7635846,-9.1691366,ChIJVfL_t8IyGQ0RjM7THG5HS2w,https://maps.googleapis.com/maps/api/geocode/json?address=R%20DAMIAO%20PERES%2C%20LT.%20168&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7635846,-9.1691366"
2584,"R DAMIAO PERES, LT. 222",TELHEIRAS NORTE,"R. Prof. Damião Peres 222, 1600 Lisboa, Portugal",38.7634459,-9.1699468,EjFSLiBQcm9mLiBEYW1pw6NvIFBlcmVzIDIyMiwgMTYwMCBMaXNib2EsIFBvcnR1Z2FsIjESLwoUChIJm0zdz8IyGQ0R4eVV0ANmf6QQ3gEqFAoSCR9QMpTCMhkNESmKc7ptnRvU,https://maps.googleapis.com/maps/api/geocode/json?address=R%20DAMIAO%20PERES%2C%20LT.%20222&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7634459,-9.1699468"
2585,"R RIO LABOREIRO, LT. 15",PADRE CRUZ,"R. do Rio Laboreiro 15, 1600-717 Lisboa, Portugal",38.7713126,-9.1865311,ChIJFXXKesoyGQ0RKFnI5ZxNFB8,https://maps.googleapis.com/maps/api/geocode/json?address=R%20RIO%20LABOREIRO%2C%20LT.%2015&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7713126,-9.1865311"
2586,"R RIO VIZELA, LT. 14",PADRE CRUZ,"R. do Rio Vizela 14, 1600-752 Lisboa, Portugal",38.7712448,-9.189971,ChIJpQs8UzXNHg0RKeentwfRypY,https://maps.googleapis.com/maps/api/geocode/json?address=R%20RIO%20VIZELA%2C%20LT.%2014&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7712448,-9.189971"
2587,"R LUIS CRISTINO SILVA, LT. 211",LOIOS,"R. Luís Cristino da Silva 211, 1950-037 Lisboa, Portugal",38.758895,-9.1267625,ChIJNzfgrksyGQ0Rx90n_M1s2Eo,https://maps.googleapis.com/maps/api/geocode/json?address=R%20LUIS%20CRISTINO%20SILVA%2C%20LT.%20211&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.758895,-9.1267625"
2588,"R PEDRO HOMEM MELO, LT. 601",QUINTA DAS SALGADAS,"R. Pedro Homem de Melo, 4440-145 Campo, Portugal",41.1894395,-8.4702607,ChIJ4zqM2OmJJA0RYiuMDNlvxXU,https://maps.googleapis.com/maps/api/geocode/json?address=R%20PEDRO%20HOMEM%20MELO%2C%20LT.%20601&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=41.1894395,-8.4702607"
2589,"AV JOAO PAULO II, LT. -",CONDADO,"Av. João Paulo II, 2970, Portugal",38.4740323,-9.1032853,ChIJJSLXyOJNGQ0RhHs-mNdkYcw,https://maps.googleapis.com/maps/api/geocode/json?address=AV%20JOAO%20PAULO%20II%2C%20LT.%20-&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.4740323,-9.1032853"
2590,"AV JOAO PAULO II, LT. 527",CONDADO,"Av. João Paulo II, 527 - Marco, Belém - PA, 66095-491, Brazil",-1.4437755,-48.4598646,ChIJ37E4QhWMpJIRnaTmGN6Fq9g,https://maps.googleapis.com/maps/api/geocode/json?address=AV%20JOAO%20PAULO%20II%2C%20LT.%20527&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=-1.4437755,-48.4598646"
2591,"R DAMIAO PERES, LT. 242",TELHEIRAS NORTE,"R. Prof. Damião Peres 242, 1600 Lisboa, Portugal",38.7634352,-9.1702871,EjFSLiBQcm9mLiBEYW1pw6NvIFBlcmVzIDI0MiwgMTYwMCBMaXNib2EsIFBvcnR1Z2FsIjESLwoUChIJdwi50MIyGQ0RVwWIewAupOsQ8gEqFAoSCR9QMpTCMhkNESmKc7ptnRvU,https://maps.googleapis.com/maps/api/geocode/json?address=R%20DAMIAO%20PERES%2C%20LT.%20242&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7634352,-9.1702871"
2592,"R PROF QUEIROZ VELOSO, LT. 132",TELHEIRAS NORTE,"R. Prof. Queiroz Veloso 132, 1600 Lisboa, Portugal",38.7639741,-9.169169,ChIJT8a9wMIyGQ0Rhzc6Dwv0-Gw,https://maps.googleapis.com/maps/api/geocode/json?address=R%20PROF%20QUEIROZ%20VELOSO%2C%20LT.%20132&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7639741,-9.169169"
2593,"AV JOAO PAULO II, LT. 529",CONDADO,"Av. João Paulo II 529, 2970, Portugal",38.4819911,-9.103992,EiZBdi4gSm_Do28gUGF1bG8gSUkgNTI5LCAyOTcwLCBQb3J0dWdhbCIxEi8KFAoSCc8H8SziTRkNEYmMEqgkUFY4EJEEKhQKEgklItfI4k0ZDRGEez6Y12RhzA,https://maps.googleapis.com/maps/api/geocode/json?address=AV%20JOAO%20PAULO%20II%2C%20LT.%20529&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.48199109999999,-9.103992"
2594,"AV JOAO PAULO II, LT. 542",CONDADO,"Av. João Paulo II 542, 2970, Portugal",38.4819911,-9.103992,EiZBdi4gSm_Do28gUGF1bG8gSUkgNTQyLCAyOTcwLCBQb3J0dWdhbCIxEi8KFAoSCc8H8SziTRkNEYmMEqgkUFY4EJ4EKhQKEgklItfI4k0ZDRGEez6Y12RhzA,https://maps.googleapis.com/maps/api/geocode/json?address=AV%20JOAO%20PAULO%20II%2C%20LT.%20542&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.48199109999999,-9.103992"
2595,"R PEDRO HOMEM MELO, LT. 603",QUINTA DAS SALGADAS,"R. Pedro Homem de Melo, 4440-145 Campo, Portugal",41.1894395,-8.4702607,ChIJ4zqM2OmJJA0RYiuMDNlvxXU,https://maps.googleapis.com/maps/api/geocode/json?address=R%20PEDRO%20HOMEM%20MELO%2C%20LT.%20603&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=41.1894395,-8.4702607"
2596,"R ENG CALDEIRA RODRIGUES, N. 11",QUINTA BARROS,"R. Eng. Caldeira Rodrigues 11, 1600-231 Lisboa, Portugal",38.7535318,-9.1681193,ChIJfT8L5N8yGQ0RQMVblM5LwoE,https://maps.googleapis.com/maps/api/geocode/json?address=R%20ENG%20CALDEIRA%20RODRIGUES%2C%20N.%2011&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7535318,-9.168119299999999"
2597,"R PROF QUEIROZ VELOSO, LT. 184",TELHEIRAS NORTE,"R. Prof. Queiroz Veloso 184, 1600 Lisboa, Portugal",38.7637215,-9.1693281,ChIJ46JUxsIyGQ0R7ULJwe8r01A,https://maps.googleapis.com/maps/api/geocode/json?address=R%20PROF%20QUEIROZ%20VELOSO%2C%20LT.%20184&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7637215,-9.1693281"
2598,"R PROF QUEIROZ VELOSO, LT. 242",TELHEIRAS NORTE,"R. Prof. Queiroz Veloso 242, 1600-600 Lisboa, Portugal",38.7641727,-9.1706276,ChIJvS2TH8MyGQ0RZtcR-3Xxoxc,https://maps.googleapis.com/maps/api/geocode/json?address=R%20PROF%20QUEIROZ%20VELOSO%2C%20LT.%20242&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7641727,-9.1706276"
2599,"AV JOAO PAULO II, LT. 544",CONDADO,"Av. João Paulo II 544, 2970, Portugal",38.4819911,-9.103992,EiZBdi4gSm_Do28gUGF1bG8gSUkgNTQ0LCAyOTcwLCBQb3J0dWdhbCIxEi8KFAoSCc8H8SziTRkNEYmMEqgkUFY4EKAEKhQKEgklItfI4k0ZDRGEez6Y12RhzA,https://maps.googleapis.com/maps/api/geocode/json?address=AV%20JOAO%20PAULO%20II%2C%20LT.%20544&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.48199109999999,-9.103992"
2600,"AV JOAO PAULO II, LT. 547",CONDADO,"Av. João Paulo II, 547 - Curió-Utinga, Belém - PA, 66610-770, Brazil",-1.4190962,-48.4420657,ChIJs_7QO5yLpJIRt0jKqNpkPp0,https://maps.googleapis.com/maps/api/geocode/json?address=AV%20JOAO%20PAULO%20II%2C%20LT.%20547&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=-1.4190962,-48.4420657"
2601,"R PROF QUEIROZ VELOSO, LT. 246",TELHEIRAS NORTE,"R. Prof. Queiroz Veloso 246, 1600 Lisboa, Portugal",38.7636664,-9.170348,ChIJiy_-2MIyGQ0Rv0f_OkdPm9c,https://maps.googleapis.com/maps/api/geocode/json?address=R%20PROF%20QUEIROZ%20VELOSO%2C%20LT.%20246&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7636664,-9.170347999999999"
2602,"AV JOAO PAULO II, LT. 534",CONDADO,"Av. João Paulo II 534, 2970, Portugal",38.4819911,-9.103992,EiZBdi4gSm_Do28gUGF1bG8gSUkgNTM0LCAyOTcwLCBQb3J0dWdhbCIxEi8KFAoSCc8H8SziTRkNEYmMEqgkUFY4EJYEKhQKEgklItfI4k0ZDRGEez6Y12RhzA,https://maps.googleapis.com/maps/api/geocode/json?address=AV%20JOAO%20PAULO%20II%2C%20LT.%20534&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.48199109999999,-9.103992"
2603,"R JOSE PATROCINIO, LT. 1 ",QUINTA DO CHALE,"R. José do Patrocínio, Franca - SP, 14401-199, Brazil",-20.5220956,-47.3805029,ChIJg4zjaW2msJQRSX6Hcn5BG70,https://maps.googleapis.com/maps/api/geocode/json?address=R%20JOSE%20PATROCINIO%2C%20LT.%201%20&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=-20.5220956,-47.3805029"
2604,"R JOSE PATROCINIO, LT. 2 ",QUINTA DO CHALE,"R. José do Patrocínio, Franca - SP, 14401-199, Brazil",-20.5220956,-47.3805029,ChIJg4zjaW2msJQRSX6Hcn5BG70,https://maps.googleapis.com/maps/api/geocode/json?address=R%20JOSE%20PATROCINIO%2C%20LT.%202%20&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=-20.5220956,-47.3805029"
2605,"AV JOAO PAULO II, LT. 551",CONDADO,"Av. João Paulo II, 551 - Souza, Belém - PA, 66095-492, Brazil",-1.4196405,-48.4433506,ChIJIQxpcZyLpJIRqFATOEjW3io,https://maps.googleapis.com/maps/api/geocode/json?address=AV%20JOAO%20PAULO%20II%2C%20LT.%20551&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=-1.4196405,-48.4433506"
2606,"R ALFREDO DUARTE MARCENEIRO, LT. 553",CONDADO,"R. Alfredo Duarte (Marceneiro) 553, 1950-156 Lisboa, Portugal",38.7429801,-9.114035,ChIJdTpq6cQzGQ0Rbe1t0dAYCmw,https://maps.googleapis.com/maps/api/geocode/json?address=R%20ALFREDO%20DUARTE%20MARCENEIRO%2C%20LT.%20553&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7429801,-9.114035"
2607,"AV JOAO PAULO II, LT. 537",CONDADO,"Av. João Paulo II 537, 2970, Portugal",38.4819911,-9.103992,EiZBdi4gSm_Do28gUGF1bG8gSUkgNTM3LCAyOTcwLCBQb3J0dWdhbCIxEi8KFAoSCc8H8SziTRkNEYmMEqgkUFY4EJkEKhQKEgklItfI4k0ZDRGEez6Y12RhzA,https://maps.googleapis.com/maps/api/geocode/json?address=AV%20JOAO%20PAULO%20II%2C%20LT.%20537&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.48199109999999,-9.103992"
